 ,Label,lumMean,lumSD,area,vsMean,vsSD,swMean,swSD,mwMean,mwSD,lwMean,lwSD,dblMean,dblSD
1390,408_Citrus_Dot,4105.025828,492.9939187,1584,2219.424694,470.0620425,2528.899707,500.7964502,4691.42711,596.7826812,3909.002058,392.0690357,4105.025828,492.9939187
1391,408_Citrus_Abdomen,4388.484495,778.4548761,200765,2644.41386,538.0671878,2972.5035,586.944567,5117.023196,826.3682355,3818.786446,827.141483,4388.484495,778.4548761
1392,408_Citrus_AvLeaf,3852.850622,667.0981973,795039,1989.671566,415.9111929,2394.726625,501.4464919,4727.816861,742.0663052,3022.562738,630.6068675,3852.850622,667.0981973
1393,409_Citrus_Leaf,3924.433126,779.4320685,3012563,2047.641599,380.1659136,2440.853107,504.4327908,4823.029123,878.3499421,3057.789701,734.4870514,3924.433126,779.4320685
1394,409_Citrus_Pronotum,4737.454438,423.5905842,11936,2437.547587,289.0299935,2910.660284,277.1496121,5433.15768,506.8380564,4417.184237,432.6905122,4737.454438,423.5905842
1395,409_Citrus_Dot,1673.64207,219.7952806,1403,2009.992856,238.5848205,1495.00159,160.3974368,2121.222659,274.3393403,1186.229768,238.1778481,1673.64207,219.7952806
1396,409_Citrus_Abdomen,4599.636495,798.0347681,179439,2829.405338,520.9837206,3208.867536,639.5852281,5343.613015,852.3307777,3999.68736,822.5070444,4599.636495,798.0347681
1397,409_Citrus_AvLeaf,4583.264214,1167.458512,328228,2387.752914,558.0418626,2924.153088,801.9627393,5531.61943,1286.673755,3681.065561,1102.533905,4583.264214,1167.458512
1398,410_Citrus_Leaf,4439.406435,930.344297,3558110,2254.628523,439.149183,2773.443494,587.421072,5384.297995,1044.107093,3560.375715,900.6651995,4439.406435,930.344297
1399,410_Citrus_Pronotum,5976.007808,606.2303379,15508,2588.409943,459.5318787,3428.786154,473.4488258,6706.945418,699.3704493,5890.268958,642.7547628,5976.007808,606.2303379
1400,410_Citrus_Dot,5339.308742,1113.080387,2173,2861.154358,387.9220464,3397.547782,613.117411,5922.850469,1253.426932,5298.066583,1131.814353,5339.308742,1113.080387
1401,410_Citrus_Abdomen,6750.156511,1025.152143,190324,3606.248184,716.4984803,4468.933754,819.8970474,7467.65014,1081.546387,6566.555883,1114.161125,6750.156511,1025.152143
1402,410_Citrus_AvLeaf,4794.680321,1105.39962,534631,2383.15144,413.9235164,3013.139526,633.2405881,5778.281701,1247.403545,3887.627949,1068.330206,4794.680321,1105.39962
1403,411_Citrus_Leaf,6910.925269,1403.214056,4179688,2882.745519,543.0091166,4151.633337,814.7815164,8127.746774,1584.416889,5914.061308,1355.961355,6910.925269,1403.214056
1404,411_Citrus_Pronotum,10200.36684,1163.060983,16168,4164.35853,678.9400441,5986.3375,817.7294773,10864.23469,1304.636767,10894.50544,1224.688458,10200.36684,1163.060983
1405,411_Citrus_Dot,4065.552722,760.5444227,318,3415.098383,432.6173751,3276.347943,424.4351993,4522.66341,853.3352326,3772.075457,838.1904218,4065.552722,760.5444227
1406,411_Citrus_Abdomen,8796.451759,2314.67287,137975,4578.014467,1426.912495,5931.822604,1805.334784,9743.987983,2377.011334,8350.05624,2468.479517,8796.451759,2314.67287
1407,411_Citrus_AvLeaf,7201.044192,1575.692214,973462,3083.835931,527.5907627,4418.275919,870.6718615,8427.237989,1786.169663,6195.384844,1514.966042,7201.044192,1575.692214
1408,412_Citrus_Leaf,3664.84034,507.2479122,3459623,1932.51502,343.2383173,2269.792077,374.4854709,4537.858945,578.9256389,2818.885004,495.4370635,3664.84034,507.2479122
1409,412_Citrus_Pronotum,4773.560356,770.2823995,17970,2383.485209,381.4664557,2898.661677,454.7200369,5393.21993,829.1403005,4633.334068,915.224324,4773.560356,770.2823995
1410,412_Citrus_Dot,2100.749328,389.7135111,884,2310.128607,250.7610269,1991.89897,243.0124962,2508.697822,447.9830389,1665.003443,439.5661823,2100.749328,389.7135111
1411,412_Citrus_Abdomen,4436.968467,515.5100408,89362,2379.15446,362.7982866,2712.317492,360.3476053,4986.597143,578.0270885,4372.365047,620.7792389,4436.968467,515.5100408
1412,412_Citrus_AvLeaf,3909.92833,741.7563247,540656,2132.626142,411.390392,2514.014152,525.0412546,4789.692059,824.9461915,3048.662707,719.4988037,3909.92833,741.7563247
1413,413_Citrus_Leaf,3596.451946,521.7686988,4068740,1899.720388,323.8944825,2209.176855,359.7699143,4453.527851,601.1530137,2778.58596,500.1588602,3596.451946,521.7686988
1414,413_Citrus_Pronotum,4882.909043,728.5843139,21315,2529.062365,472.265788,3058.009309,553.8978224,5601.426918,796.180914,4510.640424,760.9570966,4882.909043,728.5843139
1415,413_Citrus_Dot,2105.53476,436.8930751,192,2146.641588,353.7871586,1692.736676,365.73491,2541.343624,498.0196668,1718.987375,411.3302964,2105.53476,436.8930751
1416,413_Citrus_Abdomen,4501.593842,903.311044,120623,2451.908796,588.9130418,2850.008165,680.7041153,5159.363066,934.5441075,4182.191718,999.757986,4501.593842,903.311044
1417,413_Citrus_AvLeaf,4055.13495,653.1933087,626292,2086.016274,380.575835,2523.955157,469.0263929,4946.957316,734.0524888,3222.321282,626.0586075,4055.13495,653.1933087
1418,414_Citrus_Leaf,3732.988548,530.1068479,3784996,1967.827637,323.9239732,2322.213458,365.9907586,4602.223817,609.3441679,2901.19408,511.8366074,3732.988548,530.1068479
1419,414_Citrus_Pronotum,6098.485318,913.4947243,20660,2814.065167,465.2108142,3688.1322,594.2042066,6738.336552,994.7974453,6132.964133,970.8172057,6098.485318,913.4947243
1420,414_Citrus_Dot,2352.14611,543.4991873,223,2288.279107,286.4555166,1953.4005,353.1997684,2775.13587,646.0568093,2004.801108,500.1801591,2352.14611,543.4991873
1421,414_Citrus_Abdomen,5190.272846,1200.924943,132593,3182.07886,806.6826356,3624.895185,946.6107394,5954.168925,1253.26375,4611.52828,1248.89499,5190.272846,1200.924943
1422,414_Citrus_AvLeaf,4195.923332,620.7191433,402022,2156.697737,378.0371402,2624.378238,446.6843318,5105.492969,697.4927405,3342.045404,602.7611116,4195.923332,620.7191433
1423,415_Citrus_Leaf,3804.757631,454.6627593,4072582,1902.084105,296.4471138,2361.294862,311.3434814,4691.497429,537.2061889,2959.060044,436.4334782,3804.757631,454.6627593
1424,415_Citrus_Pronotum,5288.431824,580.7424657,24306,2566.224707,366.2482457,3309.681862,424.2020258,6064.24446,683.0735332,4866.522016,607.7382982,5288.431824,580.7424657
1425,415_Citrus_Dot,2757.885288,510.0222709,338,2132.685255,252.6068857,2012.801293,217.1514021,3275.709108,650.4615477,2353.75257,433.4474414,2757.885288,510.0222709
1426,415_Citrus_Abdomen,4826.727329,1099.953268,150589,3054.377293,618.2274371,3489.673412,814.525209,5506.62923,1149.454409,4331.257957,1192.133357,4826.727329,1099.953268
1427,415_Citrus_AvLeaf,4340.183561,664.1343114,565004,2158.253735,347.1327347,2751.972524,441.1316823,5264.800231,757.9315423,3472.771804,632.1797075,4340.183561,664.1343114
1428,416_Citrus_Leaf,3581.627733,469.0991368,3903839,1884.973506,298.1282176,2198.639417,316.7390435,4432.06776,546.278199,2777.742852,452.8879404,3581.627733,469.0991368
1429,416_Citrus_Pronotum,4976.764075,627.0589992,16581,2485.499415,335.0718699,3108.627428,380.9177967,5735.869677,722.5862231,4549.893989,638.9702476,4976.764075,627.0589992
1430,416_Citrus_Dot,2085.924525,314.5976874,377,2162.20969,267.1148929,1839.222605,180.8079849,2565.02332,404.7963259,1565.594975,273.4960359,2085.924525,314.5976874
1431,416_Citrus_Abdomen,5016.539757,1132.652153,171060,3112.061725,733.7482098,3529.288008,861.2183723,5718.011062,1174.03626,4532.908234,1215.013395,5016.539757,1132.652153
1432,416_Citrus_AvLeaf,4050.590884,570.1142615,419082,2092.142617,343.876104,2531.217876,407.6580427,4936.477548,646.3926762,3226.51159,550.3351432,4050.590884,570.1142615
1433,417_Citrus_Leaf,3303.871004,489.3078371,4297596,1740.371839,290.3168388,2017.236767,339.0491235,4132.075531,561.0938275,2507.160961,465.2093724,3303.871004,489.3078371
1434,417_Citrus_Pronotum,4410.607538,706.1117726,29372,2337.18696,411.3370465,2773.478424,498.2591972,5163.777897,767.4687853,3889.416596,740.8157663,4410.607538,706.1117726
1435,417_Citrus_Dot,1886.467507,315.8787,588,2030.837311,228.6617074,1622.189952,201.2292151,2347.057383,376.268285,1398.796472,310.9058387,1886.467507,315.8787
1436,417_Citrus_Abdomen,3862.287006,902.4870725,157467,2577.812344,673.1285314,2768.025781,763.3439469,4559.626723,950.1977976,3234.070069,902.3490557,3862.287006,902.4870725
1437,417_Citrus_AvLeaf,3831.741929,683.4549469,642537,2028.187731,377.2111371,2427.599243,485.7267425,4696.453055,763.4722644,3006.625543,648.5190248,3831.741929,683.4549469
1438,418_Citrus_Leaf,4049.508705,566.6470013,4766897,2070.686523,335.848132,2510.561244,384.1959884,4956.851069,653.3926662,3189.490737,545.1217684,4049.508705,566.6470013
1439,418_Citrus_Pronotum,5475.382142,1001.327091,19561,3080.924015,666.5122489,3730.781657,775.26496,6264.375243,1053.384687,4922.404562,1066.161521,5475.382142,1001.327091
1440,418_Citrus_Dot,2813.995962,729.8536614,557,2728.405286,382.7654904,2468.867812,454.1786523,3278.677515,807.5731907,2350.318208,754.746017,2813.995962,729.8536614
1441,418_Citrus_Abdomen,4505.719532,1090.211031,151821,2971.634244,882.3141543,3235.320084,959.145881,5251.754309,1112.459836,3840.033483,1145.536399,4505.719532,1090.211031
1442,418_Citrus_AvLeaf,4516.955967,775.4146419,469691,2289.855093,391.8520493,2852.84878,523.9095306,5457.282489,873.9960589,3638.465517,739.1184754,4516.955967,775.4146419
1443,419_Citrus_Leaf,3909.221535,555.1718883,3834340,2002.587794,322.2479156,2426.679393,376.31606,4796.922404,638.0445658,3070.116507,532.1505569,3909.221535,555.1718883
1444,419_Citrus_Pronotum,5349.209376,771.3623507,16425,2796.943493,487.3997855,3538.049186,583.1230245,6211.823251,828.0336109,4690.507916,824.2344159,5349.209376,771.3623507
1445,419_Citrus_Dot,2197.558286,290.0937576,397,2227.592714,241.7067768,1893.032345,177.9649455,2654.171104,377.007782,1745.906335,274.6044293,2197.558286,290.0937576
1446,419_Citrus_Abdomen,4943.338211,1249.156082,131306,3223.288644,808.3896913,3584.793335,979.2743664,5708.221313,1311.761012,4277.350045,1272.31425,4943.338211,1249.156082
1447,419_Citrus_AvLeaf,4398.742819,573.4212231,592440,2229.364125,370.3568314,2783.487191,424.995458,5323.059011,647.3009913,3536.355106,563.3827685,4398.742819,573.4212231
1448,420_Citrus_Leaf,4186.91476,675.4459801,4474896,2110.07758,376.5810836,2599.231082,471.404396,5100.613953,762.7507241,3333.99207,645.6392858,4186.91476,675.4459801
1449,420_Citrus_Pronotum,5608.466754,666.3064034,22932,2705.842372,338.1126284,3463.576195,324.9296078,6397.639682,746.1722696,5222.664896,775.3282668,5608.466754,666.3064034
1450,420_Citrus_Dot,2823.89024,610.8468854,236,2364.350562,334.7242067,2256.848128,415.2262211,3326.403969,717.8673099,2388.048018,526.7574851,2823.89024,610.8468854
1451,420_Citrus_Abdomen,4362.774262,680.7687983,180679,2621.469991,423.7167391,2976.833136,450.9574104,5158.359267,764.7928602,3653.256308,699.4758296,4362.774262,680.7687983
1452,420_Citrus_AvLeaf,4822.406999,842.7304245,411606,2448.624378,493.9764849,3086.461329,629.7230625,5778.225669,928.697337,3940.806718,811.5698427,4822.406999,842.7304245
1453,421_Citrus_Leaf,4175.481851,667.6027513,4864476,2107.606649,371.9281641,2591.129711,460.8517536,5088.264407,755.7696737,3322.857215,637.794091,4175.481851,667.6027513
1454,421_Citrus_Pronotum,5517.107097,671.5695193,22081,2740.118487,342.3252837,3470.676257,340.3926566,6294.323886,760.9362565,5116.579852,753.7085324,5517.107097,671.5695193
1455,421_Citrus_Dot,3532.95882,991.1467526,511,2582.346448,351.9032895,2637.027148,579.7152045,4096.427046,1120.0771,3096.536614,954.0181604,3532.95882,991.1467526
1456,421_Citrus_Abdomen,4343.572114,695.1888576,172390,2602.274397,417.448513,2956.371274,450.6577189,5140.218196,778.8269838,3632.80231,714.8141653,4343.572114,695.1888576
1457,421_Citrus_AvLeaf,4626.457612,789.2555028,439908,2346.482313,470.1578547,2936.452238,586.0444438,5567.891086,873.5679187,3756.515876,758.5697221,4626.457612,789.2555028
1458,422_Citrus_Leaf,3958.241191,524.1225849,3645651,2049.903474,321.1899185,2459.564201,356.5163637,4851.455978,610.0954611,3113.325436,499.1793741,3958.241191,524.1225849
1459,422_Citrus_Pronotum,4942.286439,732.0498047,15931,2748.341426,491.7950214,3324.219687,550.7033843,5783.560545,814.0540124,4243.116003,749.320702,4942.286439,732.0498047
1460,422_Citrus_Dot,2122.092767,403.1013286,1345,2235.727442,288.0417913,1906.539108,278.587319,2600.583397,484.5362993,1594.21424,379.798721,2122.092767,403.1013286
1461,422_Citrus_Abdomen,5044.580742,1114.05699,195626,3234.924908,700.2063482,3588.592596,812.2473435,5712.462934,1144.86768,4613.888982,1240.761769,5044.580742,1114.05699
1462,422_Citrus_AvLeaf,4531.568043,792.8314857,445653,2281.361691,459.5857485,2846.226468,589.1523756,5473.775683,878.7573732,3658.184409,758.99819,4531.568043,792.8314857
1463,423_Citrus_Leaf,3713.604737,482.6379469,3903030,1933.406165,301.8562416,2286.155511,325.6750684,4572.252171,559.9727858,2910.529934,465.4502135,3713.604737,482.6379469
1464,423_Citrus_Pronotum,5547.350189,906.525929,24767,2621.830696,387.5962719,3211.327524,519.7593957,5880.781587,924.4229477,6168.804176,1186.548792,5547.350189,906.525929
1465,423_Citrus_Dot,2236.23973,709.8986471,473,2097.292292,265.0232123,1740.746765,329.9256685,2606.727959,763.9005356,2024.674596,821.964349,2236.23973,709.8986471
1466,423_Citrus_Abdomen,4832.408165,1223.927204,106022,2457.128134,454.9846672,2939.526616,674.0645678,5370.57241,1199.067943,4858.096312,1583.99504,4832.408165,1223.927204
1467,423_Citrus_AvLeaf,4004.779757,621.6078635,533878,2024.646547,366.7824214,2467.037354,444.5887847,4891.282908,699.1693224,3186.856034,595.9110002,4004.779757,621.6078635
1468,424_Citrus_Leaf,3785.172496,518.2528771,3725108,1990.785268,301.5918734,2346.334401,337.8459665,4648.372581,602.5295109,2973.323147,494.7956724,3785.172496,518.2528771
1469,424_Citrus_Pronotum,4996.456098,568.562065,19562,2404.94458,354.5170219,3051.295182,364.4403971,5782.243947,664.2020091,4548.215047,575.3554231,4996.456098,568.562065
1470,424_Citrus_Dot,2110.440972,536.6902974,1012,2129.35647,291.671054,1777.97982,280.7986665,2580.64208,621.5094299,1633.469247,535.0269536,2110.440972,536.6902974
1471,424_Citrus_Abdomen,4984.682604,887.0369996,180894,2782.038475,584.793053,3219.696605,659.2370775,5702.728431,934.2716785,4585.367298,964.3247844,4984.682604,887.0369996
1472,424_Citrus_AvLeaf,4209.728607,679.2751246,768934,2161.26959,391.6154024,2640.727189,486.5334128,5110.638187,761.2968956,3372.397481,653.2537975,4209.728607,679.2751246
1473,425_Citrus_Leaf,4238.077607,665.2452607,4838466,2120.46147,401.2736885,2607.709607,478.3902959,5155.149428,747.6657467,3394.855473,642.5867311,4238.077607,665.2452607
1474,425_Citrus_Pronotum,6174.278839,674.6765336,15902,2867.020003,431.8979974,3716.513574,510.6808977,6964.536962,793.3335493,5904.327329,639.885575,6174.278839,674.6765336
1475,425_Citrus_Dot,2901.622548,696.3865097,1569,2583.659049,317.4949897,2362.288176,326.9317676,3367.347222,791.5452957,2512.168359,731.3644397,2901.622548,696.3865097
1476,425_Citrus_Abdomen,5508.75512,1436.571633,143858,3252.007261,878.5562463,3748.214295,1104.283821,6246.740299,1495.915803,5054.446315,1498.772867,5508.75512,1436.571633
1477,425_Citrus_AvLeaf,5013.756092,912.6499126,473605,2533.473132,513.4876962,3205.246269,670.4875364,5981.459796,1004.342749,4134.437609,881.1208275,5013.756092,912.6499126
1478,426_Citrus_Leaf,4403.434667,677.2614306,4445389,2204.031178,376.2190027,2747.380486,467.1501259,5337.60706,769.6240349,3536.719743,647.8180625,4403.434667,677.2614306
1479,426_Citrus_Pronotum,5699.039138,909.3727038,17878,2385.173653,424.5001445,3209.637769,575.3408744,6318.85344,978.1284869,5811.562471,1031.293625,5699.039138,909.3727038
1480,426_Citrus_Dot,2438.323456,984.8542785,916,2098.220726,319.3340984,1834.778152,487.9250486,2854.688216,1036.577253,2188.623113,1148.7697,2438.323456,984.8542785
1481,426_Citrus_Abdomen,4953.755851,1029.488987,102317,2662.334406,499.2248554,3186.800919,627.3409308,5678.159294,1032.128082,4547.585322,1292.691506,4953.755851,1029.488987
1482,426_Citrus_AvLeaf,4882.719057,875.5938677,409568,2443.894258,489.3066574,3099.767621,636.6496533,5852.17569,969.1107399,3991.189371,840.3729995,4882.719057,875.5938677
1483,427_Citrus_Leaf,4373.990512,637.6936914,3770847,2240.180415,361.6984127,2744.83242,430.3846632,5292.062135,734.4783352,3522.54911,605.5937964,4373.990512,637.6936914
1484,427_Citrus_Pronotum,6459.26801,981.8019858,23618,3049.799674,580.4904836,3941.071021,684.171441,7124.057606,1070.439646,6478.515836,1021.253269,6459.26801,981.8019858
1485,427_Citrus_Dot,2420.38397,560.8139931,874,2479.786008,407.6986089,2089.961088,475.8460961,2859.244209,625.8755682,2004.292818,562.7685744,2420.38397,560.8139931
1486,427_Citrus_Abdomen,5892.925288,1341.138583,163087,3194.229639,1057.771141,3858.045057,1173.300368,6625.903854,1379.534229,5566.284692,1384.460953,5892.925288,1341.138583
1487,427_Citrus_AvLeaf,5137.100827,902.8019026,396796,2584.512773,481.7002066,3279.953875,632.9121267,6121.246803,1007.564908,4239.369302,863.9657961,5137.100827,902.8019026
1488,428_Citrus_Leaf,4177.597977,682.9847333,4262620,2158.56614,381.6781993,2610.818784,472.3973167,5080.460171,772.1193455,3334.357886,655.2163086,4177.597977,682.9847333
1489,428_Citrus_Pronotum,5943.639678,834.2069424,16867,2681.268713,575.1178588,3476.792769,618.5243107,6664.608891,909.9285717,5826.019492,884.1651904,5943.639678,834.2069424
1490,428_Citrus_Dot,2257.70408,546.2724974,309,2063.802006,248.1082356,1787.975414,256.4281005,2698.23887,623.4754799,1909.454629,589.458293,2257.70408,546.2724974
1491,428_Citrus_Abdomen,5180.798188,698.681742,155109,2358.270553,487.8288432,2958.771231,530.8173784,5782.372658,747.4685519,5211.079684,787.2911568,5180.798188,698.681742
1492,428_Citrus_AvLeaf,5028.781957,1034.503791,339008,2553.53818,549.6297244,3213.697597,740.2046525,5997.21441,1137.90937,4146.404824,994.9645595,5028.781957,1034.503791
1493,429_Citrus_Leaf,4247.686807,672.3493858,3931852,2181.884083,383.7839043,2666.810053,470.2995414,5152.580652,757.0488514,3408.896019,655.5988364,4247.686807,672.3493858
1494,429_Citrus_Pronotum,4210.872717,501.5731711,52343,2296.744656,378.8762503,2664.254254,381.3226719,4947.557813,578.2835269,3696.902356,515.8976148,4210.872717,501.5731711
1495,429_Citrus_Dot,1869.086708,294.0285446,3731,2272.915934,290.0711481,1841.201893,247.6516533,2303.85966,357.1561819,1344.041193,286.742822,1869.086708,294.0285446
1496,429_Citrus_Abdomen,4783.982387,800.2985436,254715,3127.409301,685.5037021,3368.923732,720.0566376,5260.434879,849.2746185,4723.543258,892.648434,4783.982387,800.2985436
1497,429_Citrus_AvLeaf,4776.901789,785.456701,561938,2431.879071,429.7268229,3054.647166,552.4873781,5723.430348,873.117169,3907.517035,770.3945954,4776.901789,785.456701
1498,430_Citrus_Leaf,4130.30294,616.6622647,4335151,2096.578026,381.6510678,2562.398315,443.1347596,5030.067033,696.5588012,3297.264487,599.1215598,4130.30294,616.6622647
1499,430_Citrus_Pronotum,6220.301841,679.334958,22063,2534.447638,351.5838719,3498.744701,396.7738588,6992.331469,772.1433313,6111.49159,730.5156959,6220.301841,679.334958
1500,430_Citrus_Dot,3361.505695,439.8209823,150,2524.514498,243.2629054,2558.536141,244.3111377,3883.579787,553.464636,2989.50826,371.9203654,3361.505695,439.8209823
1501,430_Citrus_Abdomen,4663.184081,809.498609,152326,2916.899281,602.9716755,3275.642065,631.6505124,5401.696292,879.3895894,4066.01009,831.2707778,4663.184081,809.498609
1502,430_Citrus_AvLeaf,4593.02847,737.2953572,582311,2351.925061,446.4808456,2919.960355,539.8244433,5521.868149,815.1176454,3738.81035,726.0985059,4593.02847,737.2953572
1503,431_Citrus_Leaf,4134.090273,677.6832139,3744316,2163.493258,399.4646604,2605.895074,482.8589965,5026.310829,762.5279051,3298.42,653.1988136,4134.090273,677.6832139
